alarm_date,cont_date,gis_acres,cause_name,cause_category,subregion_id,subregion_name,subregion_area,road_distance,urban_distance,veg_level,build_density,pop_density
2005-09-28T00:00:00Z,2005-09-28T00:00:00Z,1014.6405,Equipment Use,Human,7,South Coast and Montane,42488.862,0.2,0.7,0.041,1.0163,434.6711
2005-09-28T00:00:00Z,2005-09-28T00:00:00Z,58.898727,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,10.1,5.6,0.023,0.6767,284.9165
2005-09-28T00:00:00Z,2005-10-10T00:00:00Z,23396.391,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0,0,0.0291,1.5668,867.5592
2005-09-28T00:00:00Z,2005-09-28T00:00:00Z,200.11801,Equipment Use,Human,7,South Coast and Montane,42488.862,0,0,0.0865,0.9118,332.0122
2005-09-29T00:00:00Z,2005-09-29T00:00:00Z,44.807785,Arson,Human,7,South Coast and Montane,42488.862,14,11.8,0.027,0.6581,278.1283
2005-09-30T00:00:00Z,2005-09-30T00:00:00Z,13.295413,Lightning,Natural,3,North Sierran,21000.148,0.4,0.3,1.623,0.1825,40.4024
2005-09-30T00:00:00Z,2005-10-01T00:00:00Z,257.16092,Illegal Alien Campfire,Human,7,South Coast and Montane,42488.862,1.6,16.8,0.0218,0.9223,429.9262
2005-10-02T00:00:00Z,2005-10-02T00:00:00Z,193.76801,Miscellaneous,Other,1,North Coast and Montane,64191.163,6.1,1.9,0.5387,0.582,244.9617
2005-10-05T00:00:00Z,2005-10-07T00:00:00Z,6532.9731,Railroad,Human,7,South Coast and Montane,42488.862,0,0,0.0519,0.9717,392.7187
2005-10-05T00:00:00Z,2005-10-05T00:00:00Z,21.909601,Illegal Alien Campfire,Human,7,South Coast and Montane,42488.862,0.1,20.6,0.0222,0.8405,374.8284
2005-10-05T00:00:00Z,2005-10-05T00:00:00Z,3862.9031,Miscellaneous,Other,7,South Coast and Montane,42488.862,2.1,13.1,0.0212,0.919,445.3603
2005-10-05T00:00:00Z,2005-10-06T00:00:00Z,938.66156,Vehicle,Vehicle,7,South Coast and Montane,42488.862,3.6,2.8,0.0927,0.8725,291.2872
2005-10-06T00:00:00Z,2005-10-06T00:00:00Z,20.668869,Equipment Use,Human,6,Central Coast and Montane,38989.393,0,22.5,0.2628,0.0959,16.0738
2005-10-06T00:00:00Z,2005-10-10T00:00:00Z,230.20059,Illegal Alien Campfire,Human,7,South Coast and Montane,42488.862,11.3,11,0.0267,0.7103,275.7863
2005-10-12T00:00:00Z,2005-10-13T00:00:00Z,392.0704,Miscellaneous,Other,5,Central Valley,74899.613,10.8,22.7,0.4233,0.0916,13.6608
2005-10-13T00:00:00Z,2005-10-13T00:00:00Z,12.556915,Powerline,Structure,6,Central Coast and Montane,38989.393,0.6,1.1,0.1311,0.1803,63.9551
2005-10-13T00:00:00Z,2005-10-13T00:00:00Z,25.275909,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,6.8,13.2,0.0241,0.8304,380.8186
2005-10-14T00:00:00Z,2005-10-14T00:00:00Z,21.131172,Equipment Use,Human,5,Central Valley,74899.613,10.1,11.5,0.6323,0.1765,55.0629
2005-10-16T00:00:00Z,2005-10-18T00:00:00Z,7.1965542,Miscellaneous,Other,6,Central Coast and Montane,38989.393,22.6,20.4,0.2731,0.0762,19.9116
2005-10-24T00:00:00Z,2005-12-10T00:00:00Z,14.601344,Lightning,Natural,4,South Sierran,31366.273,14.3,34.7,2.0477,0.0422,4.3306
2005-10-27T00:00:00Z,2005-12-03T00:00:00Z,361.38705,Lightning,Natural,4,South Sierran,31366.273,32.2,56.6,1.2906,0.0183,0.6751
2005-10-27T00:00:00Z,2005-12-03T00:00:00Z,14.830723,Lightning,Natural,4,South Sierran,31366.273,34,56.5,1.3105,0.0187,0.6937
2005-10-30T00:00:00Z,2005-10-30T00:00:00Z,11.499218,Vehicle,Vehicle,7,South Coast and Montane,42488.862,0.1,15.6,0.0224,0.9085,429.9477
2005-10-31T00:00:00Z,2005-10-31T00:00:00Z,8.704258,Equipment Use,Human,6,Central Coast and Montane,38989.393,1.4,0,0.1399,0.2118,79.8049
2005-11-07T00:00:00Z,2005-11-27T00:00:00Z,433.09851,Lightning,Natural,1,North Coast and Montane,64191.163,26.7,37.1,0.9043,0.0763,4.2869
2005-11-08T00:00:00Z,2005-11-08T00:00:00Z,146.24307,Powerline,Structure,5,Central Valley,74899.613,7.2,7.3,0.5275,0.3099,123.4732
2005-11-12T00:00:00Z,2005-11-12T00:00:00Z,20.038162,Escaped Prescribed Burn,Natural,5,Central Valley,74899.613,4.8,37.8,2.1068,0.0801,14.6405
2005-11-16T00:00:00Z,2005-07-07T00:00:00Z,69.785156,Lightning,Natural,7,South Coast and Montane,42488.862,18.3,4.6,0.1021,0.6671,156.0569
2005-11-18T00:00:00Z,2005-11-19T00:00:00Z,7.6589417,Debris,Human,3,North Sierran,21000.148,0.9,20.5,1.1398,0.122,17.181
2005-11-18T00:00:00Z,2005-11-21T00:00:00Z,3892.2339,Powerline,Structure,7,South Coast and Montane,42488.862,0.6,0,0.0881,0.6751,178.2113
2005-11-19T00:00:00Z,2005-11-19T00:00:00Z,15.624534,Powerline,Structure,6,Central Coast and Montane,38989.393,0.5,6.3,0.6971,0.3763,133.2318
2005-11-19T00:00:00Z,2005-11-21T00:00:00Z,25.803589,Debris,Human,3,North Sierran,21000.148,4.7,21.6,1.9348,0.1075,13.6822
2005-11-20T00:00:00Z,2005-11-21T00:00:00Z,10.987367,Arson,Human,1,North Coast and Montane,64191.163,12.9,69.3,2.5846,0.0203,1.7948
2005-11-26T00:00:00Z,2005-11-26T00:00:00Z,29.196085,Lightning,Natural,5,Central Valley,74899.613,6.7,11.8,2.5756,0.4027,147.6289
2005-11-27T00:00:00Z,2005-11-28T00:00:00Z,659.10559,Arson,Human,5,Central Valley,74899.613,3.5,0,1.9466,0.3478,96.0899
2006-01-23T00:00:00Z,2006-01-26T00:00:00Z,477.11142,Campfire,Human,7,South Coast and Montane,42488.862,5.2,3.1,0.0795,0.938,362.1377
2006-02-06T00:00:00Z,2006-02-22T00:00:00Z,10591.976,Escaped Prescribed Burn,Natural,7,South Coast and Montane,42488.862,0,0,0.0208,2.0624,1220.1167
2006-02-07T00:00:00Z,2006-02-07T00:00:00Z,12.384275,Lightning,Natural,2,North Interior,43000.296,7.7,65,0.598,0.0244,1.1675
2006-02-08T00:00:00Z,2006-02-12T00:00:00Z,30.621279,Arson,Human,7,South Coast and Montane,42488.862,27.4,12.7,0.0294,0.2803,58.1343
2006-02-08T00:00:00Z,2006-02-09T00:00:00Z,36.625008,Vehicle,Vehicle,7,South Coast and Montane,42488.862,5.4,1.9,0.0338,1.5841,1020.3489
2006-02-24T00:00:00Z,2006-03-04T00:00:00Z,3023.0232,Debris,Human,2,North Interior,43000.296,0,5.8,0.6791,0.0732,5.0119
2006-03-05T00:00:00Z,2006-03-05T00:00:00Z,6.9484468,Miscellaneous,Other,7,South Coast and Montane,42488.862,1.6,51.7,0.0162,0.0516,3.2749
2006-05-03T00:00:00Z,2006-05-03T00:00:00Z,1926.0581,Equipment Use,Human,6,Central Coast and Montane,38989.393,17.1,0,0.4081,0.0484,6.9291
2006-05-03T00:00:00Z,2006-05-04T00:00:00Z,24.639307,Debris,Human,7,South Coast and Montane,42488.862,10.3,33.9,0.0252,0.0939,6.7006
2006-05-14T00:00:00Z,2006-05-14T00:00:00Z,11.218925,Debris,Human,1,North Coast and Montane,64191.163,29.7,34.4,0.8966,0.0762,5.1516
2006-05-15T00:00:00Z,2006-05-15T00:00:00Z,40.698627,Equipment Use,Human,5,Central Valley,74899.613,0.9,10.2,0.5388,0.2903,114.0674
2006-05-16T00:00:00Z,2006-07-03T00:00:00Z,11.979778,Lightning,Natural,4,South Sierran,31366.273,6,34.1,2.0717,0.065,9.2406
2006-05-18T00:00:00Z,2006-05-18T00:00:00Z,32.927803,Miscellaneous,Other,4,South Sierran,31366.273,35.6,45.7,0.9635,0.0433,2.2721
2006-05-24T00:00:00Z,2006-05-24T00:00:00Z,10.63332,Equipment Use,Human,7,South Coast and Montane,42488.862,2.7,0,0.0304,1.4756,869.6908
2006-05-25T00:00:00Z,2006-05-25T00:00:00Z,996.78345,Miscellaneous,Other,6,Central Coast and Montane,38989.393,15,21.6,0.6072,0.115,22.2502
2006-05-26T00:00:00Z,2006-05-27T00:00:00Z,779.99762,Equipment Use,Human,4,South Sierran,31366.273,2.1,7.4,1.2029,0.227,43.2763
2006-05-26T00:00:00Z,2006-05-26T00:00:00Z,905.31195,Vehicle,Vehicle,6,Central Coast and Montane,38989.393,0,6.8,0.6541,0.3254,104.9828
2006-05-29T00:00:00Z,2006-05-30T00:00:00Z,932.20575,Miscellaneous,Other,6,Central Coast and Montane,38989.393,26.4,14.3,0.0609,0.036,5.6789
2006-05-31T00:00:00Z,2006-05-31T00:00:00Z,2.8878546,Debris,Human,2,North Interior,43000.296,0.6,1.2,0.7016,0.0763,5.5854
2006-06-01T00:00:00Z,2006-06-03T00:00:00Z,35.437191,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,30.9,28.6,0.0318,0.4134,97.0016
2006-06-04T00:00:00Z,2006-06-04T00:00:00Z,369.26752,Miscellaneous,Other,5,Central Valley,74899.613,7,4.3,2.4109,0.3987,153.3804
2006-06-04T00:00:00Z,2006-06-04T00:00:00Z,1090.1882,Miscellaneous,Other,6,Central Coast and Montane,38989.393,8.8,22.9,0.2456,0.0294,4.1937
2006-06-07T00:00:00Z,2006-06-09T00:00:00Z,404.18417,Lightning,Natural,8,South Interior,103810.781,1.6,43.1,0.9465,0.1069,1.8271
2006-06-07T00:00:00Z,2006-06-07T00:00:00Z,20.253565,Lightning,Natural,8,South Interior,103810.781,6.2,75.1,NA,0.0263,0.215
2006-06-09T00:00:00Z,2006-06-13T00:00:00Z,363.40698,Lightning,Natural,7,South Coast and Montane,42488.862,14.4,2,0.1143,0.3936,49.4232
2006-06-12T00:00:00Z,2006-06-12T00:00:00Z,148.2894,Miscellaneous,Other,5,Central Valley,74899.613,10.6,6.3,0.5508,0.3864,165.5944
2006-06-15T00:00:00Z,2006-06-15T00:00:00Z,20.003504,Miscellaneous,Other,7,South Coast and Montane,42488.862,0,15.2,0.2022,0.6135,144.4694
2006-06-17T00:00:00Z,2006-06-17T00:00:00Z,348.08566,Arson,Human,5,Central Valley,74899.613,9,2.9,2.6998,0.238,85.1884
2006-06-17T00:00:00Z,2006-06-19T00:00:00Z,34.990528,Miscellaneous,Other,7,South Coast and Montane,42488.862,1,0.7,0.035,2.4157,1399.9113
2006-06-19T00:00:00Z,2006-07-20T00:00:00Z,14922.993,Lightning,Natural,6,Central Coast and Montane,38989.393,38.7,30.1,0.1711,0.2476,28.2971
2006-06-19T00:00:00Z,2006-06-19T00:00:00Z,15.365262,Miscellaneous,Other,7,South Coast and Montane,42488.862,8.8,8.7,0.0234,0.7171,314.883
2006-06-19T00:00:00Z,2006-07-20T00:00:00Z,53.739693,Lightning,Natural,6,Central Coast and Montane,38989.393,35.9,34.1,0.1736,0.1649,16.1364
2006-06-21T00:00:00Z,2006-06-21T00:00:00Z,90.023674,Powerline,Structure,5,Central Valley,74899.613,0,15.7,0.6484,0.1435,39.3855
2006-06-24T00:00:00Z,2006-06-24T00:00:00Z,362.37204,Arson,Human,5,Central Valley,74899.613,4,1.1,2.8121,0.2354,75.021
2006-06-24T00:00:00Z,2006-06-28T00:00:00Z,82.747925,Lightning,Natural,9,Great Basin,52777.643,16.7,22,1.7006,0.1063,2.5836
2006-06-24T00:00:00Z,2006-06-26T00:00:00Z,20.262764,Lightning,Natural,2,North Interior,43000.296,10.6,56.2,0.24,0.0353,1.1329
2006-06-25T00:00:00Z,2006-06-30T00:00:00Z,4393.1035,Lightning,Natural,2,North Interior,43000.296,7.7,32.6,0.334,0.0683,2.8696
2006-06-25T00:00:00Z,2006-07-12T00:00:00Z,33.888012,Lightning,Natural,3,North Sierran,21000.148,8.5,17.4,0.429,0.0893,5.4475
2006-06-25T00:00:00Z,2006-06-25T00:00:00Z,170.53427,Arson,Human,7,South Coast and Montane,42488.862,3.5,1.6,0.0379,1.1292,360.7556
2006-06-25T00:00:00Z,2006-06-30T00:00:00Z,16.315966,Lightning,Natural,3,North Sierran,21000.148,16.3,24.3,0.4247,0.0943,6.1949
2006-06-25T00:00:00Z,2006-07-03T00:00:00Z,16.787872,Lightning,Natural,3,North Sierran,21000.148,18.7,24.6,0.4034,0.0962,6.1802
2006-06-25T00:00:00Z,2006-07-12T00:00:00Z,512.32587,Lightning,Natural,3,North Sierran,21000.148,19.3,24.9,0.3959,0.095,5.965
2006-06-25T00:00:00Z,2006-07-12T00:00:00Z,2919.2625,Lightning,Natural,3,North Sierran,21000.148,9.7,17.8,0.4285,0.0905,5.5597
2006-06-25T00:00:00Z,2006-06-25T00:00:00Z,28.633427,Lightning,Natural,7,South Coast and Montane,42488.862,36.9,33.2,0.1977,0.1368,12.3766
2006-06-26T00:00:00Z,2006-06-27T00:00:00Z,1304.4238,Lightning,Natural,9,Great Basin,52777.643,52.2,93.4,0.2369,0.01,0.32
2006-06-26T00:00:00Z,2006-06-30T00:00:00Z,3751.3887,Lightning,Natural,8,South Interior,103810.781,2.3,41.6,0.9444,0.0986,1.7901
2006-06-26T00:00:00Z,2006-07-02T00:00:00Z,504.5657,Lightning,Natural,2,North Interior,43000.296,5.8,76.3,0.4587,0.0278,0.5688
2006-06-26T00:00:00Z,2006-06-26T00:00:00Z,537.41583,Lightning,Natural,2,North Interior,43000.296,20.3,91.6,0.7683,0.0221,0.5409
2006-06-26T00:00:00Z,2006-07-15T00:00:00Z,1053.4016,Lightning,Natural,2,North Interior,43000.296,0.3,81.4,0.8655,0.0304,0.6056
2006-06-26T00:00:00Z,2006-06-27T00:00:00Z,460.64206,Lightning,Natural,2,North Interior,43000.296,2.5,80.2,0.8828,0.0277,0.6175
2006-06-26T00:00:00Z,2006-07-06T00:00:00Z,35.226128,Lightning,Natural,2,North Interior,43000.296,15.8,102.3,0.8837,0.0223,0.4654
2006-06-26T00:00:00Z,2006-07-06T00:00:00Z,130.02136,Lightning,Natural,2,North Interior,43000.296,15.4,95.7,0.8167,0.0248,0.4606
2006-06-26T00:00:00Z,2006-06-26T00:00:00Z,193.53227,Equipment Use,Human,5,Central Valley,74899.613,12.5,4.1,0.557,0.1228,36.6149
2006-06-26T00:00:00Z,2006-11-27T00:00:00Z,1246.9165,Lightning,Natural,1,North Coast and Montane,64191.163,29.1,52.8,0.9491,0.0181,1.4217
2006-06-27T00:00:00Z,2006-07-04T00:00:00Z,126.51496,Lightning,Natural,3,North Sierran,21000.148,0.6,12.3,0.2257,0.1088,4.5456
2006-06-27T00:00:00Z,2006-06-27T00:00:00Z,233.43604,Vehicle,Vehicle,5,Central Valley,74899.613,0,16,0.4838,0.3207,130.716
2006-06-27T00:00:00Z,2006-07-06T00:00:00Z,225.13828,Lightning,Natural,4,South Sierran,31366.273,19.4,29.5,0.82,0.0877,6.4112
2006-06-27T00:00:00Z,2006-07-02T00:00:00Z,15.684682,Lightning,Natural,3,North Sierran,21000.148,18.8,36.7,0.4227,0.0951,5.2827
2006-06-27T00:00:00Z,2006-06-27T00:00:00Z,30.991325,Lightning,Natural,3,North Sierran,21000.148,0.8,49.2,0.6842,0.0564,2.1403
2006-06-28T00:00:00Z,2006-07-31T00:00:00Z,26.915073,Lightning,Natural,4,South Sierran,31366.273,21.2,38.2,1.1376,0.0371,2.3554
2006-06-28T00:00:00Z,2006-06-29T00:00:00Z,646.67902,Lightning,Natural,3,North Sierran,21000.148,1.3,0,0.2554,0.0889,4.7027
2006-06-28T00:00:00Z,2006-07-09T00:00:00Z,210.32156,Lightning,Natural,2,North Interior,43000.296,17.7,66.1,0.83,0.0232,0.7635
2006-06-28T00:00:00Z,2006-07-06T00:00:00Z,53.73069,Lightning,Natural,2,North Interior,43000.296,14.7,104,0.9115,0.0225,0.4494
2006-06-28T00:00:00Z,2006-06-28T00:00:00Z,66.281754,Powerline,Structure,1,North Coast and Montane,64191.163,9.2,6,0.5856,0.5131,215.1912
2006-06-28T00:00:00Z,2006-11-27T00:00:00Z,241.00481,Lightning,Natural,1,North Coast and Montane,64191.163,32.4,59.6,0.7254,0.0463,1.6669
2006-06-29T00:00:00Z,2006-06-30T00:00:00Z,94.88092,Arson,Human,7,South Coast and Montane,42488.862,2.5,1.7,0.0242,0.7717,357.1987
2006-06-29T00:00:00Z,2006-06-29T00:00:00Z,124.25117,Unknown / Unidentified,Other,1,North Coast and Montane,64191.163,22,20.9,0.7605,0.2148,53.2128
2006-06-30T00:00:00Z,2006-07-01T00:00:00Z,226.22983,Arson,Human,6,Central Coast and Montane,38989.393,1.5,0,0.5941,0.9446,586.3706
2006-06-30T00:00:00Z,2006-07-05T00:00:00Z,46.031227,Lightning,Natural,2,North Interior,43000.296,15.2,101.3,0.8762,0.022,0.5664
2006-06-30T00:00:00Z,2006-07-05T00:00:00Z,2592.9785,Debris,Human,6,Central Coast and Montane,38989.393,8.6,11.2,0.8417,0.3738,127.66
2006-07-01T00:00:00Z,2006-07-02T00:00:00Z,66.480675,Lightning,Natural,8,South Interior,103810.781,10.9,76.1,NA,0.0304,0.1908
2006-07-01T00:00:00Z,2006-07-02T00:00:00Z,704.05865,Lightning,Natural,8,South Interior,103810.781,13.7,8.6,0.0802,0.588,65.1355
2006-07-03T00:00:00Z,2006-07-05T00:00:00Z,1997.1515,Miscellaneous,Other,5,Central Valley,74899.613,1.9,13.2,0.7239,0.0955,18.9107
2006-07-03T00:00:00Z,2006-07-04T00:00:00Z,48.381081,Vehicle,Vehicle,5,Central Valley,74899.613,19.1,13.9,1.7449,0.2829,71.5815
2006-07-04T00:00:00Z,2006-07-04T00:00:00Z,55.480427,Miscellaneous,Other,6,Central Coast and Montane,38989.393,0.4,0,0.4075,0.5773,238.0146
2006-07-04T00:00:00Z,2006-07-04T00:00:00Z,149.9436,Equipment Use,Human,5,Central Valley,74899.613,0.2,12.6,0.5142,0.266,94.7883
2006-07-05T00:00:00Z,2006-07-05T00:00:00Z,17.057859,Debris,Human,6,Central Coast and Montane,38989.393,2.6,0,0.7432,0.4414,181.2491
2006-07-05T00:00:00Z,2006-07-10T00:00:00Z,447.03607,Lightning,Natural,8,South Interior,103810.781,35.2,77.9,NA,0.0215,0.1977
2006-07-05T00:00:00Z,2006-07-05T00:00:00Z,48.141243,Lightning,Natural,8,South Interior,103810.781,11.2,93.2,NA,0.0173,0.1903
2006-07-05T00:00:00Z,2006-07-06T00:00:00Z,2035.2244,Lightning,Natural,8,South Interior,103810.781,40.4,62.1,NA,0.033,0.2837
2006-07-06T00:00:00Z,2006-07-07T00:00:00Z,36.632183,Lightning,Natural,8,South Interior,103810.781,9.2,76.1,NA,0.0306,0.1906
2006-07-06T00:00:00Z,2006-07-08T00:00:00Z,24.562202,Lightning,Natural,8,South Interior,103810.781,38.8,75.2,NA,0.0206,0.2125
2006-07-06T00:00:00Z,2006-07-20T00:00:00Z,36.737259,Smoking,Human,3,North Sierran,21000.148,18.6,43.3,0.4106,0.049,3.0453
2006-07-06T00:00:00Z,2006-07-08T00:00:00Z,167.95686,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0,0,0.0419,1.2018,666.2849
2006-07-06T00:00:00Z,2006-07-06T00:00:00Z,199.19339,Lightning,Natural,8,South Interior,103810.781,19,18,0.0748,0.583,61.1807
2006-07-07T00:00:00Z,2006-07-07T00:00:00Z,57.198334,Unknown / Unidentified,Other,1,North Coast and Montane,64191.163,13.4,10.2,0.615,0.355,133.9932
2006-07-07T00:00:00Z,2006-07-08T00:00:00Z,27.184633,Miscellaneous,Other,8,South Interior,103810.781,8,0.8,0.0606,0.8934,320.129
2006-07-07T00:00:00Z,2006-07-13T00:00:00Z,2194.7781,Lightning,Natural,8,South Interior,103810.781,17.5,15.2,0.072,0.608,68.2258
2006-07-08T00:00:00Z,2006-07-09T00:00:00Z,274.12338,Vehicle,Vehicle,5,Central Valley,74899.613,9.9,20.2,0.3667,0.073,11.2328
2006-07-08T00:00:00Z,2007-07-09T00:00:00Z,33.915497,Equipment Use,Human,7,South Coast and Montane,42488.862,0.6,0,0.0369,1.3686,800.7081
2006-07-09T00:00:00Z,2006-07-12T00:00:00Z,698.12799,Miscellaneous,Other,5,Central Valley,74899.613,0,31.7,0.4292,0.1639,28.2381
2006-07-09T00:00:00Z,2006-07-11T00:00:00Z,584.88806,Lightning,Natural,8,South Interior,103810.781,29.3,91.1,NA,0.0189,0.1872
2006-07-09T00:00:00Z,2006-07-18T00:00:00Z,61767.176,Lightning,Natural,7,South Coast and Montane,42488.862,1.1,0,0.0979,0.559,70.7256
2006-07-09T00:00:00Z,2006-08-01T00:00:00Z,24218.898,Lightning,Natural,7,South Coast and Montane,42488.862,4,7.9,0.0912,0.5891,104.9419
2006-07-09T00:00:00Z,2006-12-11T00:00:00Z,2097.8872,Lightning,Natural,4,South Sierran,31366.273,27,34.5,2.092,0.0813,8.8683
2006-07-09T00:00:00Z,2006-12-11T00:00:00Z,4655.9019,Lightning,Natural,4,South Sierran,31366.273,31.8,44.9,1.748,0.026,1.3299
2006-07-09T00:00:00Z,2006-08-01T00:00:00Z,34217.516,Unknown / Unidentified,Other,6,Central Coast and Montane,38989.393,9.3,11.3,0.7699,0.4856,195.1999
2006-07-10T00:00:00Z,2006-07-10T00:00:00Z,79.398422,Structure,Structure,5,Central Valley,74899.613,6.6,8.6,0.7212,0.188,66.559
2006-07-11T00:00:00Z,2006-07-11T00:00:00Z,1668.1068,Miscellaneous,Other,6,Central Coast and Montane,38989.393,32.7,30,0.0854,0.0351,4.147
2006-07-11T00:00:00Z,2006-07-12T00:00:00Z,5540.2739,Powerline,Structure,6,Central Coast and Montane,38989.393,0,2.1,0.6522,0.6457,315.7009
2006-07-11T00:00:00Z,2006-07-13T00:00:00Z,59.826954,Lightning,Natural,9,Great Basin,52777.643,36.8,95.6,1.6985,0.0307,0.2329
2006-07-14T00:00:00Z,2006-07-15T00:00:00Z,520.89948,Powerline,Structure,7,South Coast and Montane,42488.862,1.5,0,0.0473,1.0052,427.6095
2006-07-14T00:00:00Z,2006-07-17T00:00:00Z,122.72171,Equipment Use,Human,7,South Coast and Montane,42488.862,0,14.3,0.0273,0.3318,79.1329
2006-07-15T00:00:00Z,2006-07-15T00:00:00Z,249.07225,Arson,Human,6,Central Coast and Montane,38989.393,4,6.7,0.2754,0.0914,22.7317
2006-07-15T00:00:00Z,2006-07-16T00:00:00Z,25.466434,Lightning,Natural,9,Great Basin,52777.643,0,56.1,0.7512,0.0453,2.9961
2006-07-15T00:00:00Z,2006-07-15T00:00:00Z,19.736109,Illegal Alien Campfire,Human,7,South Coast and Montane,42488.862,2,27.5,0.0223,0.5529,196.6948
2006-07-15T00:00:00Z,2006-07-16T00:00:00Z,269.65573,Lightning,Natural,7,South Coast and Montane,42488.862,30.3,20,0.0306,0.1413,17.0688
2006-07-15T00:00:00Z,2006-07-17T00:00:00Z,18.332766,Miscellaneous,Other,9,Great Basin,52777.643,1.3,1.3,1.5043,0.1008,2.3793
2006-07-16T00:00:00Z,2006-07-16T00:00:00Z,85.496727,Vehicle,Vehicle,5,Central Valley,74899.613,6.4,1.5,1.1786,0.3284,108.8273
2006-07-16T00:00:00Z,2006-07-16T00:00:00Z,6.3453417,Equipment Use,Human,8,South Interior,103810.781,0,1.2,0.0469,1.0634,406.669
2006-07-16T00:00:00Z,2006-07-31T00:00:00Z,365.87378,Arson,Human,3,North Sierran,21000.148,13.8,42.2,0.5366,0.0586,4.2268
2006-07-16T00:00:00Z,2006-07-16T00:00:00Z,11.693972,Lightning,Natural,7,South Coast and Montane,42488.862,13.9,4.9,0.0956,0.8781,271.8598
2006-07-17T00:00:00Z,2006-07-17T00:00:00Z,453.41699,Vehicle,Vehicle,5,Central Valley,74899.613,0,0.5,0.2995,0.149,42.1977
2006-07-17T00:00:00Z,2006-07-17T00:00:00Z,342.93613,Unknown / Unidentified,Other,1,North Coast and Montane,64191.163,0,3.8,2.7766,0.1326,27.9758
2006-07-17T00:00:00Z,2006-07-21T00:00:00Z,344.28006,Vehicle,Vehicle,1,North Coast and Montane,64191.163,21.5,10.9,1.066,0.2882,82.6884
2006-07-18T00:00:00Z,2006-07-18T00:00:00Z,1611.6174,Lightning,Natural,3,North Sierran,21000.148,3.8,2.1,0.2702,0.093,4.7843
2006-07-18T00:00:00Z,2006-07-18T00:00:00Z,110.65909,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,3.8,0.6,0.1367,0.6107,190.5588
2006-07-18T00:00:00Z,2006-07-18T00:00:00Z,18.169397,Arson,Human,8,South Interior,103810.781,0.2,1.8,0.088,0.6431,105.0129
2006-07-19T00:00:00Z,2006-11-11T00:00:00Z,261.05261,Lightning,Natural,4,South Sierran,31366.273,23.6,40.9,1.4801,0.095,3.4132
2006-07-19T00:00:00Z,2006-07-19T00:00:00Z,22.546133,Playing with fire,Human,1,North Coast and Montane,64191.163,1.5,0,0.518,0.0561,4.9587
2006-07-19T00:00:00Z,2006-07-20T00:00:00Z,150.33582,Equipment Use,Human,5,Central Valley,74899.613,2.1,17.8,0.5112,0.1928,59.6567
2006-07-19T00:00:00Z,2006-07-20T00:00:00Z,39.412334,Lightning,Natural,4,South Sierran,31366.273,34.4,44.3,0.8979,0.0447,2.2703
2006-07-19T00:00:00Z,2006-07-21T00:00:00Z,40.781448,Vehicle,Vehicle,1,North Coast and Montane,64191.163,2,0,0.5181,0.0559,4.8787
2006-07-20T00:00:00Z,2006-07-20T00:00:00Z,104.32942,Unknown / Unidentified,Other,5,Central Valley,74899.613,0,0.5,0.7617,0.2363,84.5233
2006-07-20T00:00:00Z,2006-07-20T00:00:00Z,70.488564,Powerline,Structure,5,Central Valley,74899.613,0.4,27.9,0.9262,0.0812,14.0321
2006-07-20T00:00:00Z,2006-07-21T00:00:00Z,317.0878,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0.1,6.8,0.0222,1.0661,548.819
2006-07-20T00:00:00Z,2006-07-21T00:00:00Z,1359.8829,Lightning,Natural,5,Central Valley,74899.613,5.1,0,2.8036,0.1433,40.675
2006-07-20T00:00:00Z,2006-07-23T00:00:00Z,352.2532,Lightning,Natural,7,South Coast and Montane,42488.862,7,0.7,0.1365,0.6258,72.4117
2006-07-20T00:00:00Z,2006-07-28T00:00:00Z,985.12708,Lightning,Natural,8,South Interior,103810.781,7.5,73.2,NA,0.0298,0.1907
2006-07-20T00:00:00Z,2006-07-21T00:00:00Z,480.00043,Lightning,Natural,8,South Interior,103810.781,73,67.9,NA,0.0153,0.2483
2006-07-21T00:00:00Z,2006-08-24T00:00:00Z,129.4209,Lightning,Natural,4,South Sierran,31366.273,14.7,45.7,1.2392,0.0498,2.8815
2006-07-21T00:00:00Z,2006-11-11T00:00:00Z,6029.8511,Lightning,Natural,4,South Sierran,31366.273,18.9,30.6,1.075,0.0773,3.5081
2006-07-21T00:00:00Z,2006-12-29T00:00:00Z,627.62018,Lightning,Natural,4,South Sierran,31366.273,32.5,47.8,1.1994,0.0176,1.1179
2006-07-21T00:00:00Z,2006-07-22T00:00:00Z,206.53963,Arson,Human,7,South Coast and Montane,42488.862,0.8,0,0.0636,0.9431,383.0672
2006-07-21T00:00:00Z,2006-07-22T00:00:00Z,10.771389,Lightning,Natural,4,South Sierran,31366.273,29.6,44.9,0.9875,0.0438,2.8605
2006-07-22T00:00:00Z,2006-08-01T00:00:00Z,990.73297,Lightning,Natural,7,South Coast and Montane,42488.862,5.7,1.7,0.1366,0.6199,70.789
